vendor_id,business_name,business_category,price_range,content_format,is_visual_product,image_engagement_score,short_form_video_affinity,premium_affinity_score,trend_sensitivity_score,search_intent_score,conversion_readiness_score,ingredient_awareness_score,routine_complexity_score,purchase_frequency,repeat_purchase_rate,repeat_customer_signal,transaction_conversion_signal,community_engagement_score,local_discovery_score,demand_score,avg_session_time_minutes,price_sensitivity_score,brand_loyalty_score,income_low_ratio,income_mid_ratio,income_high_ratio,age_18_24_ratio,age_25_34_ratio,age_35_50_ratio,age_50_plus_ratio,female_ratio,male_ratio,video_consumption_score,text_engagement_score,ugc_score,influencer_dependency_score,research_time_score,education_content_affinity,platform_fit_score,dense_slice_confidence,niche_signal_score,visual_content_signal,product_category_affinity
104864,Beauty_Brand_04864,Beauty,Premium,Image_First,0.7505,0.7818,0.621,0.4847,0.5921,0.6351,0.6309,0.6401,0.4198,Medium,0.5922,0.6623,0.5848,0.5353,0.4426,0.6632,3.51,0.583,0.4423,0.2095,0.358,0.2937,0.3363,0.4106,0.2277,0.0381,0.3877,0.5352,0.7539,0.5127,0.4511,0.6341,0.4412,0.4768,0.7802,0.7271,0.5977,0.6889,0.5066
104865,Wellness_Brand_04865,Wellness,Premium,Text_First,0.577,0.8299,0.476,0.6863,0.45,0.5822,0.4651,0.7002,0.5884,Medium,0.3663,0.5505,0.583,0.4629,0.5033,0.6918,4.45,0.6267,0.4083,0.3069,0.4138,0.3327,0.1728,0.2737,0.2887,0.1814,0.6179,0.2796,0.5464,0.6539,0.3741,0.4737,0.6472,0.84,0.6566,0.5208,0.577,0.5405,0.5047
104866,Home_Brand_04866,Home,Premium,Image_First,0.3476,0.8262,0.4402,0.5226,0.4056,0.7637,0.5111,0.7481,0.6225,Medium,0.3205,0.4987,0.7188,0.6925,0.4317,0.6146,9.73,0.5885,0.3085,0.2664,0.3781,0.3769,0.2461,0.3967,0.2855,0.228,0.7109,0.4085,0.6524,0.3682,0.3408,0.5337,0.4352,0.4432,0.8367,0.6663,0.5161,0.6923,0.4697
104867,Wellness_Brand_04867,Wellness,Mid,Image_First,0.5155,0.538,0.6279,0.7548,0.4583,0.569,0.4917,0.6071,0.5102,Medium,0.5185,0.5447,0.4437,0.6199,0.5701,0.5233,9.77,0.4408,0.5156,0.2781,0.4406,0.2903,0.1877,0.223,0.3933,0.1856,0.527,0.5218,0.4682,0.2565,0.7034,0.4696,0.585,0.7543,0.6512,0.6164,0.9004,0.5724,0.4571
104868,Fashion_Brand_04868,Fashion,Premium,Image_First,0.7498,0.8425,0.4848,0.7744,0.7421,0.4496,0.5977,0.5748,0.4603,High,0.3093,0.4932,0.5433,0.5673,0.3268,0.5093,11.75,0.5504,0.4154,0.2274,0.454,0.3379,0.2375,0.2501,0.2645,0.1496,0.631,0.2818,0.5917,0.3918,0.6269,0.5609,0.5859,0.44,0.876,0.4454,0.5372,0.5901,0.6409
104869,Crafts_Brand_04869,Crafts,Premium,Text_First,0.4729,0.7744,0.4288,0.56,0.5342,0.4842,0.6462,0.9651,0.7542,Low,0.4791,0.5008,0.6037,0.559,0.5736,0.632,11.15,0.333,0.3804,0.2684,0.3875,0.2814,0.1886,0.2765,0.3028,0.1168,0.7097,0.3247,0.5732,0.6357,0.5061,0.2922,0.7305,0.7575,0.5387,0.5333,0.6486,0.3841,0.6313
104870,Food_Brand_04870,Food,Low,Mixed,0.3681,0.4776,0.4525,0.5944,0.5231,0.3877,0.6633,0.5147,0.4045,Medium,0.6495,0.55,0.6728,0.4886,0.5588,0.6412,4.42,0.7294,0.7559,0.184,0.4245,0.2643,0.2592,0.3215,0.3314,0.1968,0.4912,0.3627,0.5742,0.3952,0.7359,0.6017,0.408,0.6074,0.5674,0.581,0.5442,0.5739,0.3323
104871,Fitness_Brand_04871,Fitness,Mid,Video_First,0.4893,0.5906,0.5788,0.5233,0.5437,0.5179,0.6076,0.62,0.5574,Medium,0.3981,0.5451,0.4988,0.7677,0.479,0.543,6.7,0.4859,0.4267,0.2597,0.4885,0.2327,0.3668,0.3752,0.2172,0.0852,0.4821,0.4328,0.461,0.5766,0.4439,0.4999,0.5131,0.464,0.5544,0.5909,0.7322,0.5171,0.5941
104872,Fitness_Brand_04872,Fitness,Mid,Video_First,0.6244,0.55,0.7223,0.565,0.2496,0.3318,0.7263,0.5081,0.4033,Medium,0.4663,0.7381,0.6552,0.5388,0.5259,0.5631,7.87,0.5326,0.558,0.3,0.3928,0.2876,0.2912,0.2961,0.2038,0.0853,0.5005,0.4459,0.6376,0.5719,0.5642,0.4226,0.4885,0.4259,0.5689,0.5163,0.6934,0.7327,0.4221
104873,Beauty_Brand_04873,Beauty,Mid,Image_First,0.6965,0.8776,0.4995,0.7642,0.4216,0.4714,0.5138,1.0,1.0,Low,0.6154,0.5224,0.513,0.3527,0.7296,0.5339,6.98,0.4788,0.4557,0.2196,0.3893,0.3679,0.2048,0.2749,0.2954,0.1955,0.6505,0.4525,0.5947,0.4956,0.3501,0.7924,0.5696,0.5529,0.3764,0.5709,0.5071,0.7341,0.7592
104874,Beauty_Brand_04874,Beauty,Low,Image_First,0.6744,0.6998,0.4486,0.7109,0.4134,0.4407,0.5405,0.6917,0.4687,Low,0.5286,0.7538,0.5195,0.436,0.4641,0.5832,3.75,0.3984,0.4748,0.2625,0.3777,0.2992,0.2291,0.2784,0.2964,0.2311,0.6584,0.3033,0.4739,0.639,0.5075,0.3489,0.705,0.4909,0.7626,0.5323,0.5287,0.5958,0.4815
104875,Crafts_Brand_04875,Crafts,Mid,Image_First,0.4646,0.8453,0.3362,0.3084,0.4858,0.3712,0.4191,0.4952,0.4374,Medium,0.4638,0.4261,0.5658,0.7451,0.7327,0.3427,6.6,0.4508,0.3947,0.2195,0.4444,0.3482,0.2129,0.2912,0.2578,0.2095,0.5877,0.3909,0.5843,0.187,0.7915,0.4335,0.5265,0.6772,0.8376,0.5389,0.6152,0.6526,0.3137
104876,Wellness_Brand_04876,Wellness,Premium,Video_First,0.6013,0.6186,0.8856,0.7211,0.828,0.3136,0.5699,0.5541,0.341,Low,0.5237,0.4334,0.6739,0.4631,0.6007,0.5129,7.7,0.6208,0.6416,0.2874,0.4755,0.276,0.2472,0.324,0.2816,0.145,0.4378,0.4797,0.639,0.3283,0.4038,0.5427,0.4407,0.7248,0.6496,0.6622,0.4919,0.7169,0.5937
104877,Education_Brand_04877,Education,Mid,Text_First,0.4281,0.4258,0.3059,0.4848,0.6061,0.4567,0.4461,0.4188,0.4822,Low,0.5433,0.4821,0.5163,0.4314,0.4744,0.5635,2.84,0.2803,0.4179,0.2966,0.4291,0.3059,0.2181,0.3542,0.3646,0.0452,0.4803,0.5322,0.5068,0.9346,0.5059,0.5292,0.728,0.8811,0.6541,0.5194,0.6402,0.53,0.4302
104878,Wellness_Brand_04878,Wellness,Premium,Text_First,0.5094,0.3547,0.1427,0.4626,0.4256,0.4405,0.529,0.4587,0.3659,Low,0.4412,0.6454,0.4039,0.4478,0.3455,0.639,10.35,0.3563,0.8102,0.2591,0.4122,0.2543,0.2319,0.276,0.249,0.2302,0.5461,0.4282,0.4716,0.8515,0.5154,0.2975,0.4906,1.0,0.7225,0.5895,0.5921,0.3614,0.4115
104879,Fashion_Brand_04879,Fashion,Mid,Image_First,0.7425,0.9135,0.6189,0.3805,0.8956,0.4782,0.5332,0.5776,0.3664,Low,0.5137,0.5486,0.5549,0.6862,0.7159,0.4431,3.44,0.4032,0.4585,0.1849,0.5182,0.319,0.2357,0.2644,0.3163,0.1585,0.6692,0.3818,0.4185,0.2033,0.5978,0.5355,0.3912,0.4618,0.5983,0.6268,0.7854,0.8029,0.6481
104880,Crafts_Brand_04880,Crafts,Mid,Text_First,0.494,0.5923,0.4962,0.5388,0.4899,0.6001,0.5367,0.5249,0.457,High,0.7778,0.4462,0.688,0.6414,0.555,0.5728,4.61,0.4178,0.5466,0.3039,0.4437,0.2745,0.2306,0.3798,0.2967,0.1288,0.5167,0.4554,0.5588,0.5751,0.6285,0.6552,0.4951,0.7864,0.8714,0.5289,0.7012,0.5092,0.4603
104881,Fitness_Brand_04881,Fitness,Mid,Video_First,0.4492,0.7628,0.59,0.8728,0.4818,0.5692,0.5404,0.6833,0.9168,High,0.5649,0.5834,0.5079,0.4136,0.6694,0.6492,7.59,0.4825,0.4238,0.2463,0.4406,0.2994,0.2586,0.3687,0.3427,0.1174,0.6407,0.3803,0.7445,0.5448,0.3828,0.3328,0.8205,0.5992,0.5574,0.5798,0.444,0.7074,0.468
104882,Crafts_Brand_04882,Crafts,Low,Video_First,0.4014,0.6875,0.5273,0.3335,0.5811,0.4875,0.4375,0.4352,0.5205,High,0.4784,0.5111,0.411,0.5609,0.8422,0.5233,7.01,0.6086,0.5861,0.2582,0.3696,0.3194,0.2605,0.3047,0.2907,0.2587,0.7059,0.3095,0.6262,0.1991,0.5844,0.3866,0.4581,0.6024,0.6219,0.6187,0.458,0.6613,0.5233
104883,Home_Brand_04883,Home,Premium,Text_First,0.4113,0.5691,0.6711,0.534,0.4889,0.6238,0.5415,0.4945,0.2936,Medium,0.3676,0.4299,0.5724,0.7786,0.5137,0.5017,8.11,0.5554,0.513,0.3478,0.3982,0.2489,0.2132,0.1935,0.3337,0.2107,0.3654,0.4726,0.4915,0.4913,0.5652,0.515,0.6174,0.6849,0.7068,0.4842,0.842,0.5654,0.6243
104884,Education_Brand_04884,Education,Low,Text_First,0.3936,0.596,0.3902,0.5598,0.5078,0.505,0.5907,0.7677,0.9471,High,0.5551,0.5048,0.486,0.5264,0.5847,0.5624,3.74,0.6461,0.5466,0.2256,0.4483,0.2887,0.1798,0.3084,0.3269,0.1891,0.586,0.4146,0.5574,0.744,0.6008,0.6425,0.7389,0.8835,0.6308,0.4739,0.723,0.504,0.4998
104885,Crafts_Brand_04885,Crafts,Mid,Text_First,0.3924,0.3656,0.5678,0.4889,0.4842,0.6013,0.5194,0.5652,0.6229,High,0.3932,0.5575,0.4233,0.5752,0.5616,0.5141,4.87,0.5755,0.4742,0.3284,0.3945,0.345,0.1485,0.2941,0.2553,0.1806,0.2963,0.6751,0.5301,0.6182,0.5524,0.3707,0.892,0.7801,0.6926,0.8726,0.4912,0.5114,0.5095
104886,Food_Brand_04886,Food,Mid,Text_First,0.535,0.5654,0.5181,0.4178,0.5628,0.8373,0.3367,0.4822,0.4475,Low,0.4491,0.3876,0.5423,0.6061,0.5859,0.5875,6.69,0.3553,0.3504,0.2014,0.4522,0.2961,0.2339,0.2656,0.2474,0.2202,0.2837,0.5315,0.4715,0.6947,0.6991,0.5723,0.8388,0.3731,0.5979,0.6562,0.6453,0.5747,0.4811
104887,Beauty_Brand_04887,Beauty,Low,Image_First,0.8054,0.7038,0.5073,0.8359,0.5024,0.4218,0.5456,0.9665,0.8364,Low,0.4767,0.4405,0.5321,0.6803,0.4676,0.6899,4.89,0.6384,0.5405,0.2277,0.436,0.2849,0.2307,0.2964,0.3408,0.2075,0.6428,0.322,0.5777,0.6858,0.6448,0.5636,0.5916,0.7044,0.4924,0.598,0.71,0.7265,0.7753
104888,Food_Brand_04888,Food,Premium,Text_First,0.4328,0.6326,0.4237,0.7415,0.4974,0.5038,0.4835,0.7279,0.5794,Medium,0.6197,0.5616,0.575,0.3602,0.4244,0.7319,9.63,0.5516,0.5451,0.2899,0.3755,0.366,0.192,0.283,0.3724,0.1648,0.5796,0.3806,0.5677,0.546,0.6124,0.5097,0.3714,0.5756,0.6253,0.5836,0.4991,0.4844,0.6058
104889,Home_Brand_04889,Home,Mid,Video_First,0.2918,0.7514,0.4134,0.7519,0.5164,0.6974,0.3846,0.716,0.3488,Medium,0.4265,0.6055,0.55,0.3387,0.4536,0.3954,8.52,0.519,0.5071,0.206,0.4163,0.3523,0.1194,0.3479,0.2537,0.2057,0.6972,0.4124,0.5858,0.5244,0.5617,0.5258,0.7976,0.4641,0.519,0.4566,0.5231,0.757,0.4212
104890,Home_Brand_04890,Home,Premium,Image_First,0.4944,0.893,0.3823,0.8316,0.4514,0.7645,0.4606,0.5186,0.4464,Low,0.3827,0.442,0.6253,0.5257,0.7053,0.6619,3.01,0.5,0.4928,0.2119,0.4387,0.3144,0.2393,0.2979,0.2816,0.1482,0.6573,0.3091,0.5431,0.2561,0.5597,0.3159,0.7167,0.5072,0.7414,0.5575,0.5729,0.8385,0.3405
104891,Beauty_Brand_04891,Beauty,Premium,Image_First,0.7836,0.6531,0.4845,0.8642,0.5255,0.5543,0.5411,0.6607,0.5451,High,0.5434,0.5814,0.6745,0.5315,0.7486,0.67,4.89,0.3932,0.5527,0.2688,0.4041,0.2925,0.1577,0.2943,0.2967,0.1981,0.6415,0.3613,0.4512,0.4242,0.3774,0.5607,0.5727,0.5582,0.7103,0.4494,0.6392,0.7686,0.5041
104892,Fashion_Brand_04892,Fashion,Mid,Video_First,0.891,0.7147,0.7702,0.4806,0.744,0.4645,0.7277,0.3187,0.5681,Medium,0.4514,0.6149,0.5362,0.5766,0.6217,0.6412,11.28,0.6157,0.4818,0.2153,0.443,0.2615,0.2469,0.3442,0.2521,0.0822,0.5011,0.4231,0.7471,0.561,0.4032,0.6792,0.4262,0.5154,0.8008,0.3355,0.4888,0.5073,0.6224
104893,Tech_Accessories_Brand_04893,Tech_Accessories,Premium,Video_First,0.5381,0.4984,0.7671,0.7275,0.4764,0.6051,0.6902,0.5018,0.5493,High,0.4462,0.4389,0.7288,0.4091,0.4912,0.6688,7.05,0.621,0.415,0.2516,0.4199,0.1946,0.3199,0.3949,0.2282,0.0392,0.516,0.4547,0.6108,0.6273,0.5161,0.45,0.714,0.6168,0.7277,0.7185,0.6092,0.6618,0.492
104894,Crafts_Brand_04894,Crafts,Mid,Image_First,0.518,0.9756,0.46,0.4758,0.4898,0.5385,0.4667,0.4161,0.4712,Medium,0.4187,0.3625,0.4729,0.6989,0.7279,0.5286,2.64,0.4945,0.614,0.2209,0.39,0.353,0.2401,0.2799,0.3094,0.2085,0.5983,0.3073,0.5133,0.2205,0.6403,0.5864,0.3804,0.6247,0.6652,0.5564,0.7216,0.6112,0.4072
104895,Tech_Accessories_Brand_04895,Tech_Accessories,Mid,Video_First,0.514,0.734,0.9041,0.7535,0.9505,0.9754,0.288,0.4121,0.4648,Medium,0.5533,0.6187,0.3557,0.5505,0.6239,0.4027,7.96,0.6467,0.544,0.2977,0.41,0.2668,0.2025,0.3761,0.2581,0.0959,0.3751,0.4693,0.5553,0.2555,0.6712,0.5371,0.7378,0.5567,0.8359,0.6886,0.7737,0.5358,0.5287
104896,Home_Brand_04896,Home,Mid,Video_First,0.2869,0.7186,0.5651,0.4955,0.5785,0.7322,0.2997,0.3647,0.6479,Medium,0.5311,0.6342,0.342,0.3219,0.5185,0.4456,5.47,0.4054,0.4122,0.305,0.4772,0.2881,0.1585,0.2432,0.2607,0.1471,0.2928,0.7025,0.6029,0.6016,0.3466,0.5316,0.7228,0.4462,0.5992,0.5301,0.4311,0.6455,0.5406
104897,Home_Brand_04897,Home,Mid,Image_First,0.5867,0.8042,0.426,0.5307,0.4673,0.6657,0.4382,0.355,0.5736,Low,0.6046,0.5123,0.5288,0.7124,0.5925,0.5935,3.49,0.5535,0.6285,0.2582,0.4879,0.2645,0.2682,0.2671,0.3538,0.1663,0.587,0.4788,0.5157,0.3636,0.908,0.3134,0.654,0.5626,0.6215,0.6672,0.5351,0.6238,0.5023
104898,Pets_Brand_04898,Pets,Mid,Text_First,0.4889,0.379,0.4739,0.5648,0.4554,0.4357,0.3684,0.7035,0.4984,Low,0.7922,0.6545,0.562,0.6508,0.5391,0.3745,2.69,0.4063,0.7062,0.2612,0.4392,0.3616,0.1745,0.3385,0.2707,0.1182,0.5045,0.5209,0.4793,0.5748,0.4309,0.4749,0.5208,0.4883,0.6367,0.4059,0.661,0.5158,0.4725
104899,Pets_Brand_04899,Pets,Mid,Image_First,0.6681,0.4656,0.4725,0.5785,0.421,0.5485,0.4983,0.5874,0.4747,Medium,0.8593,0.8212,0.6516,0.7429,0.5897,0.3807,9.82,0.4772,0.8226,0.2324,0.451,0.2935,0.2713,0.3018,0.3531,0.2051,0.4416,0.4334,0.4516,0.4358,0.4961,0.5221,0.5921,0.4357,0.7307,0.5743,0.5784,0.6029,0.5144
104900,Fitness_Brand_04900,Fitness,Low,Video_First,0.6629,0.7951,0.6977,0.2334,0.9427,0.4984,0.6549,0.3789,0.6052,Medium,0.7805,0.6377,0.5174,0.348,0.4408,0.6023,7.62,0.5647,0.3817,0.3169,0.4816,0.2719,0.3245,0.3857,0.2006,0.1152,0.5126,0.4794,0.8621,0.4064,0.4193,0.5008,0.6941,0.5571,0.7129,0.4325,0.7571,0.7335,0.5853
104901,Beauty_Brand_04901,Beauty,Premium,Image_First,0.5475,0.7345,0.5377,0.7326,0.4433,0.5692,0.5097,0.6085,0.6484,High,0.6006,0.5687,0.7019,0.4089,0.3161,0.5617,8.78,0.5823,0.5504,0.31,0.4353,0.2894,0.2012,0.282,0.4032,0.1616,0.5504,0.5057,0.5804,0.3171,0.5009,0.5067,0.5095,0.6582,0.7189,0.5052,0.6281,0.6903,0.3843
104902,Tech_Accessories_Brand_04902,Tech_Accessories,Mid,Text_First,0.1922,0.6,0.5104,0.5108,0.5512,0.6848,0.7074,0.713,0.6045,High,0.5632,0.6835,0.8169,0.4647,0.3673,0.6975,5.46,0.6263,0.6838,0.3318,0.4319,0.2981,0.2087,0.2737,0.2788,0.2336,0.2445,0.6629,0.4117,0.6005,0.4694,0.4609,0.9271,0.4111,0.8204,0.5624,0.7158,0.5092,0.5215
104903,Wellness_Brand_04903,Wellness,Mid,Video_First,0.3808,0.6112,0.6706,0.4853,0.4711,0.4825,0.8065,0.4491,0.4796,Medium,0.5271,0.6921,0.5132,0.4951,0.4606,0.6363,11.61,0.5089,0.6396,0.2707,0.4165,0.2168,0.2577,0.353,0.205,0.0697,0.4868,0.6389,0.7473,0.5513,0.6051,0.4294,0.4009,0.5577,0.5639,0.5633,0.4847,0.5077,0.6075
104904,Fitness_Brand_04904,Fitness,Mid,Text_First,0.3741,0.6886,0.1447,0.5284,0.668,0.5886,0.5478,0.441,0.6096,Low,0.482,0.615,0.4311,0.6225,0.4126,0.5922,4.26,0.4968,0.5653,0.2379,0.4348,0.3271,0.2611,0.2811,0.3258,0.229,0.6211,0.5145,0.7738,0.6723,0.5592,0.5568,0.5719,0.7736,0.7397,0.6521,0.4538,0.7304,0.3775
104905,Home_Brand_04905,Home,Mid,Image_First,0.6204,0.8544,0.4413,0.5135,0.6424,0.6728,0.7077,0.5453,0.6228,Medium,0.6803,0.5777,0.6724,0.687,0.4218,0.5651,11.61,0.3583,0.7134,0.3291,0.4504,0.2969,0.2547,0.3232,0.3335,0.2012,0.5699,0.4504,0.4998,0.5068,0.4287,0.6019,0.7408,0.5127,0.7931,0.5532,0.5738,0.5705,0.5137
104906,Home_Brand_04906,Home,Mid,Image_First,0.6743,0.6392,0.441,0.5588,0.485,0.6358,0.5431,0.5836,0.6114,Medium,0.5962,0.7094,0.6489,0.7716,0.4964,0.8164,7.06,0.5199,0.7559,0.2558,0.3675,0.2471,0.2897,0.3021,0.3302,0.1384,0.4917,0.4374,0.5113,0.5765,0.484,0.6423,0.7171,0.517,0.6731,0.7181,0.5724,0.5952,0.704
104907,Crafts_Brand_04907,Crafts,Mid,Text_First,0.5157,0.4516,0.462,0.5113,0.4814,0.6386,0.4523,0.3871,0.4173,Medium,0.6771,0.6403,0.4918,0.5806,0.4327,0.5244,10.48,0.361,0.5847,0.2907,0.4797,0.3092,0.1204,0.3422,0.3228,0.1313,0.5028,0.4995,0.5885,0.5522,0.7361,0.4137,0.473,0.7115,0.6364,0.6019,0.6572,0.6884,0.4682
104908,Wellness_Brand_04908,Wellness,Premium,Image_First,0.4827,0.8236,0.5851,0.6652,0.4828,0.5741,0.6914,0.4935,0.4727,Low,0.4347,0.6076,0.6043,0.4524,0.6377,0.4638,2.92,0.4709,0.6742,0.2498,0.3757,0.3692,0.2825,0.2796,0.2691,0.137,0.6212,0.3464,0.4033,0.1959,0.4501,0.4276,0.5537,0.8359,0.7155,0.477,0.5172,0.6871,0.4813
104909,Crafts_Brand_04909,Crafts,Mid,Text_First,0.5754,0.6037,0.2101,0.4962,0.4373,0.4452,0.6094,0.5912,0.4263,Low,0.5053,0.5369,0.5191,0.6786,0.4671,0.5748,5.19,0.4803,0.5187,0.2392,0.4383,0.2846,0.1672,0.3198,0.33,0.1923,0.4559,0.5025,0.3506,0.7778,0.5939,0.5902,0.5032,0.7907,0.7076,0.5527,0.6355,0.6294,0.503
104910,Beauty_Brand_04910,Beauty,Mid,Image_First,0.6914,0.7123,0.7211,0.8105,0.4793,0.5912,0.4853,0.6213,0.424,High,0.4956,0.4837,0.4759,0.4939,0.384,0.4274,10.56,0.4132,0.6069,0.2329,0.3882,0.3221,0.2064,0.351,0.2922,0.2352,0.7005,0.2133,0.4002,0.6844,0.5186,0.5306,0.5418,0.5086,0.687,0.6293,0.53,0.7614,0.5946
104911,Fashion_Brand_04911,Fashion,Premium,Image_First,0.7918,0.7809,0.4222,0.5811,0.7752,0.516,0.4658,0.5016,0.3944,Low,0.634,0.547,0.7653,0.6307,0.4283,0.5202,9.72,0.4599,0.4734,0.2355,0.4288,0.2856,0.1468,0.289,0.3244,0.2072,0.5628,0.5107,0.5126,0.5832,0.791,0.5556,0.5601,0.7441,0.6511,0.5377,0.5043,0.6306,0.6733
104912,Fashion_Brand_04912,Fashion,Mid,Image_First,0.7615,0.7671,0.9184,0.6711,0.7988,0.3964,0.4505,0.3839,0.4076,Low,0.5482,0.5308,0.6043,0.8612,0.5117,0.5921,7.78,0.4607,0.4673,0.2697,0.4043,0.3185,0.3182,0.4236,0.1972,0.1202,0.5829,0.5248,0.4646,0.1655,0.5405,0.6279,0.5612,0.492,0.4423,0.4578,0.8279,0.5787,0.5539
104913,Education_Brand_04913,Education,Mid,Text_First,0.5169,0.8848,0.3868,0.8522,0.4751,0.4007,0.5574,0.746,0.4411,Medium,0.554,0.5284,0.6578,0.54,0.5826,0.5569,11.48,0.5385,0.3846,0.1008,0.3796,0.3869,0.2365,0.2633,0.3106,0.1988,0.6362,0.3443,0.4125,0.7469,0.6504,0.5236,0.6338,0.9839,0.7423,0.7173,0.629,0.7666,0.6498
104914,Education_Brand_04914,Education,Mid,Text_First,0.4976,0.5691,0.1974,0.6413,0.5941,0.5413,0.3556,0.5154,0.5158,Low,0.4797,0.657,0.4723,0.4188,0.4137,0.3619,4.93,0.3405,0.5262,0.2973,0.4157,0.2715,0.1975,0.2709,0.2889,0.2089,0.4906,0.45,0.5972,0.6816,0.5402,0.5194,0.8141,0.6843,0.8496,0.4736,0.5428,0.4898,0.5273
104915,Food_Brand_04915,Food,Mid,Image_First,0.6563,0.8644,0.5901,0.5787,0.4947,0.5666,0.3815,0.9284,0.8372,Medium,0.5303,0.4936,0.3804,0.523,0.6392,0.7099,6.72,0.5266,0.6409,0.213,0.4416,0.3196,0.1968,0.3652,0.3618,0.1631,0.6611,0.3285,0.6778,0.5378,0.8136,0.4216,0.6304,0.5575,0.7047,0.6406,0.5196,0.7132,0.575
104916,Food_Brand_04916,Food,Premium,Video_First,0.4781,0.4823,0.7554,0.5297,0.3756,0.5893,0.8158,0.4471,0.3374,Medium,0.5805,0.6604,0.5141,0.6165,0.5825,0.659,4.36,0.3633,0.4668,0.2508,0.3756,0.2281,0.3009,0.3654,0.2723,0.168,0.5123,0.5268,0.7875,0.4632,0.8026,0.6297,0.3489,0.6,0.6978,0.7333,0.6118,0.4748,0.445
104917,Wellness_Brand_04917,Wellness,Premium,Video_First,0.3758,0.4532,0.8326,0.6173,0.4036,0.5169,0.4609,0.4603,0.4875,Medium,0.3967,0.4407,0.3591,0.413,0.5501,0.5152,8.4,0.4529,0.6369,0.2913,0.4264,0.2878,0.2921,0.4215,0.2458,0.0655,0.4595,0.431,0.8047,0.4998,0.4983,0.4647,0.5989,0.7712,0.7561,0.4592,0.5932,0.6982,0.4986
104918,Pets_Brand_04918,Pets,Mid,Video_First,0.5614,0.5428,0.5906,0.4152,0.6527,0.4017,0.468,0.5566,0.4321,Low,0.7172,0.7376,0.577,0.7041,0.4472,0.5846,3.43,0.3938,0.7896,0.2699,0.4226,0.2671,0.2043,0.2817,0.3084,0.1244,0.4281,0.5084,0.5077,0.5862,0.5135,0.5188,0.4975,0.5326,0.7664,0.5411,0.7462,0.4649,0.469
104919,Fashion_Brand_04919,Fashion,Mid,Video_First,0.7778,0.6302,0.8737,0.5438,0.7282,0.3569,0.6129,0.4614,0.3811,Medium,0.3419,0.5545,0.6303,0.7445,0.5067,0.5501,9.95,0.5316,0.6702,0.2976,0.4265,0.247,0.3093,0.3805,0.2268,0.1791,0.5279,0.4931,0.4052,0.2106,0.6063,0.5218,0.3675,0.4094,0.6747,0.6858,0.5573,0.5573,0.4795
104920,Beauty_Brand_04920,Beauty,Mid,Image_First,0.7814,0.8047,0.4686,0.6755,0.3695,0.4064,0.4813,0.6664,0.5613,Low,0.4852,0.6174,0.5999,0.5672,0.466,0.4799,4.32,0.5851,0.3505,0.2352,0.401,0.3875,0.2232,0.2709,0.2559,0.2268,0.6611,0.3813,0.5223,0.5253,0.5397,0.2334,0.6793,0.4883,0.817,0.4135,0.6416,0.738,0.5078
104921,Fitness_Brand_04921,Fitness,Mid,Video_First,0.4518,0.6872,0.5445,0.5869,0.3705,0.4735,0.7478,0.7693,0.8078,High,0.4331,0.4856,0.8868,0.5121,0.3336,0.7427,8.55,0.5397,0.6297,0.1571,0.4305,0.2882,0.2508,0.2488,0.3323,0.1922,0.7006,0.2801,0.5816,0.5258,0.4168,0.5429,0.6862,0.4165,0.7018,0.645,0.4026,0.6265,0.4999
104922,Fitness_Brand_04922,Fitness,Premium,Video_First,0.5865,0.4689,0.6879,0.5134,0.3319,0.4545,0.6584,0.5365,0.4567,Medium,0.5855,0.4567,0.5404,0.4309,0.4715,0.7044,8.55,0.3988,0.5603,0.26,0.4302,0.2845,0.3512,0.306,0.243,0.1374,0.509,0.5902,0.6503,0.4962,0.4656,0.58,0.4669,0.4574,0.6195,0.4725,0.6072,0.4614,0.6564
104923,Home_Brand_04923,Home,Low,Image_First,0.4505,0.8613,0.4331,0.5989,0.6659,0.7787,0.6076,0.5441,0.4791,Low,0.4685,0.5003,0.5579,0.3041,0.7203,0.5879,6.99,0.6742,0.4883,0.238,0.4163,0.4023,0.226,0.2651,0.3197,0.1416,0.6736,0.3811,0.6246,0.1336,0.4578,0.4737,0.7491,0.4873,0.7967,0.7128,0.5952,0.5847,0.5411
104924,Wellness_Brand_04924,Wellness,Mid,Image_First,0.5714,0.9437,0.5163,0.6733,0.5888,0.5083,0.51,0.4294,0.449,Medium,0.5199,0.6389,0.4824,0.4736,0.6798,0.6497,3.66,0.5918,0.8041,0.2301,0.4324,0.2464,0.2007,0.2355,0.2648,0.1835,0.7152,0.4045,0.5218,0.2606,0.5062,0.476,0.6156,0.6419,0.7559,0.6226,0.7499,0.7109,0.5198
104925,Food_Brand_04925,Food,Low,Image_First,0.4822,0.7044,0.4532,0.7975,0.5982,0.4945,0.4143,0.809,0.5572,Medium,0.6466,0.409,0.6423,0.4245,0.4269,0.5289,6.99,0.5341,0.3445,0.3005,0.4366,0.3445,0.2316,0.3319,0.3114,0.2591,0.7011,0.3942,0.4389,0.5131,0.7762,0.4865,0.5717,0.5492,0.7722,0.6262,0.5805,0.6564,0.5835
